model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wavlm-base,wavlm-base,Dangtu,0.28663667820069205,0.05031109080254272,0.25718719069790735,0.03444454826474137,0.2920503149087213,0.06188963850854514,0.3436511293138094,0.38345864661654133,2526.0655127558857
