model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
wav2vec2-xls-r-300m-hfcache,0.2434587080948487,0.20651679114599766,0.2544861434227952,0.15438582894965874,0.41223193010325654
