step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
200.0,1.2885569334030151,0.5441928414901388,0.45006061538097497,0.5434552114532896,0.5441928414901388
400.0,1.226648211479187,0.5962990017044071,0.47149243500671706,0.5939787864602613,0.5962990017044071
600.0,1.143337607383728,0.5738982225468712,0.4881426739219312,0.5709674452378863,0.5738982225468712
800.0,1.5086396932601929,0.5658631604577551,0.5031929171424581,0.5793790823578217,0.5658631604577551
1000.0,1.704850196838379,0.6130995860725591,0.5508396758654759,0.6165465128531235,0.6130995860725591
1200.0,0.7779933214187622,0.6257608960311662,0.5413307520129506,0.6231241478156156,0.6257608960311662
1400.0,0.7619913220405579,0.6082298514730947,0.5223282561930047,0.611993076724389,0.6082298514730947
1600.0,1.0392986536026,0.6082298514730947,0.5148036530604071,0.6056225982678204,0.6082298514730947
1800.0,0.6628050208091736,0.6498660822985147,0.5695198123727471,0.6506996331293081,0.6498660822985147
2000.0,0.8263124227523804,0.5945945945945946,0.5185502678997808,0.6055079171488172,0.5945945945945946
2200.0,0.5509942173957825,0.6474312149987825,0.5737472112022153,0.6527873915741395,0.6474312149987825
2400.0,0.4243990182876587,0.6143170197224251,0.5300215118296694,0.6248304243149003,0.6143170197224251
2600.0,0.6687242984771729,0.6325785244704164,0.549501209180469,0.637712861648011,0.6325785244704164
2800.0,0.7847897410392761,0.6703189676162649,0.5822695764341548,0.6707911648435582,0.6703189676162649
3000.0,1.6780281066894531,0.6381787192598003,0.5411845102147864,0.6336874497568573,0.6381787192598003
