step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.1057324409484863,0.553666077738516,0.46721751295767233,0.5561738990929282,0.553666077738516
600.0,0.9726129770278931,0.5810512367491166,0.48226209783002844,0.590886617308636,0.5810512367491166
900.0,1.495577335357666,0.5872349823321554,0.5023394066970868,0.5895704250119809,0.5872349823321554
1200.0,0.6727781295776367,0.6417844522968198,0.5585733039356992,0.6399132993051099,0.6417844522968198
1500.0,0.8801215887069702,0.6170494699646644,0.529112174235172,0.6194990513420711,0.6170494699646644
1800.0,0.8652195334434509,0.6261042402826855,0.5448969822471567,0.6245982040549037,0.6261042402826855
2100.0,0.4401227831840515,0.6543727915194346,0.5790970660626228,0.6527988091331652,0.6543727915194346
2400.0,0.795307993888855,0.6470848056537103,0.5672618236570011,0.6556766386948361,0.6470848056537103
2700.0,0.7987562417984009,0.6296378091872792,0.5588592747721824,0.6314956749655276,0.6296378091872792
3000.0,0.6919145584106445,0.6656360424028268,0.5895862632943604,0.668982265370478,0.6656360424028268
