model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wavlm-base,wavlm-base,Nanling,loro,4,100,last_layer,0.40572886620812076,0.05337021916863294,0.3775035180086085,0.037494280542530914,0.4061515144303769,0.0653792359818981,0.46519174630489185,0.5203609949372662,2369.037255536765
