model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Tongling,0.3482583810302534,0.04089210567839097,0.3244463636757314,0.03026862249458293,0.35462235431549777,0.052622090921352,0.38813701677223844,0.4694201747418586,204.69062863849103
