step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.0668193101882935,0.565550448675859,0.46639760317591494,0.5755526837055831,0.565550448675859
600.0,1.2787848711013794,0.5900634712190851,0.48009110459353876,0.581257833209825,0.5900634712190851
900.0,0.9010917544364929,0.6246443423068505,0.5393180517221325,0.6299298095232895,0.6246443423068505
1200.0,1.05451238155365,0.5913766688553294,0.4804856390919013,0.5937073668849019,0.5913766688553294
1500.0,0.6815762519836426,0.6233311446706062,0.5393299404236926,0.6257266179949345,0.6233311446706062
1800.0,1.0204188823699951,0.6191726854891662,0.5002219344623317,0.6179292272602636,0.6191726854891662
2100.0,1.0132101774215698,0.6478441672138323,0.5573276189077749,0.6469898760080823,0.6478441672138323
2400.0,0.7912410497665405,0.6699496607572774,0.6001973542027775,0.672734788418497,0.6699496607572774
2700.0,0.7748391032218933,0.6517837601225651,0.5959834729548699,0.6573205095650925,0.6517837601225651
3000.0,0.784537136554718,0.7021230028452615,0.6377342854238568,0.7058293584183509,0.7021230028452615
