model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
allophant-hierarchical-hfcache,allophant-hierarchical-hfcache,Wuhu,loro,4,100,last_layer,0.3882464846980976,0.0563219241719939,0.34516647083382873,0.04027731483067849,0.4019095374026451,0.06634370124223457,0.4491389904673502,0.5301204819277109,293.61396006681025
