model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Lishui,0.3553628536285363,0.04711410648544936,0.31126794753068643,0.0328587672041493,0.35605595622761393,0.053360933204442455,0.3973904130170139,0.4777376654632972,206.77737570367754
