model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
mHuBERT-147,mHuBERT-147,Chizhou,loro,4,100,last_layer,0.5126688815060908,0.04817141470086041,0.4714227768451695,0.030770863267701502,0.5374406476463078,0.054886609470973555,0.5144134740303697,0.5511551155115512,190.84559848159552
