step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.3111804723739624,0.5543115769414007,0.45869600917524816,0.546556881438298,0.5543115769414007
600.0,1.0443249940872192,0.5929013816102906,0.48870080621018247,0.6025822207855263,0.5929013816102906
900.0,1.2748219966888428,0.5543115769414007,0.4879239554199439,0.5654078563617216,0.5543115769414007
1200.0,0.6637759208679199,0.6379228203906622,0.5627073354638005,0.6419256741321954,0.6379228203906622
1500.0,0.8344123959541321,0.6067174845164364,0.5296800347441208,0.6125846059097252,0.6067174845164364
1800.0,0.6209437251091003,0.631252977608385,0.5632319502609525,0.6461928882008087,0.631252977608385
2100.0,0.5314353704452515,0.6767508337303478,0.5944706821897779,0.6740746473797411,0.6767508337303478
2400.0,1.1496360301971436,0.6369699857074798,0.578688732622634,0.647295748431869,0.6369699857074798
2700.0,0.49803489446640015,0.672939494997618,0.603479895697156,0.6762415521772841,0.672939494997618
3000.0,0.4468175172805786,0.6848499285373988,0.596927506014611,0.6838100923472227,0.6848499285373988
