model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
MS-HuBERT,MS-HuBERT,Chizhou,loro,4,100,last_layer,0.5757733480989295,0.026214097957093084,0.5199039200117925,0.02090681778242315,0.5913840817095497,0.02930488516992461,0.6238562267097341,0.6923359002566923,163.61909545585513
