model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Qingyang,0.38109442060085835,0.035986846823683805,0.3408943509864152,0.02924415548067323,0.38339546951361436,0.04417120472090018,0.39224518125066915,0.43437832093517537,202.3406330626458
