step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
200.0,1.466195821762085,0.5166788410031653,0.43108016236966856,0.5284225773789778,0.5166788410031653
400.0,1.2537254095077515,0.583881178475773,0.5036384040898174,0.5924389157797073,0.583881178475773
600.0,0.9995399117469788,0.5933771609447285,0.4997771778480024,0.5830926695675477,0.5933771609447285
800.0,1.4055136442184448,0.5885074263452642,0.5009056011539477,0.5995202298356735,0.5885074263452642
1000.0,1.4708664417266846,0.5865595325054784,0.5237939156418784,0.5994128916174207,0.5865595325054784
1200.0,0.7562690377235413,0.623082542001461,0.5469736157542858,0.6218900827774985,0.623082542001461
1400.0,0.9042146801948547,0.6150474799123448,0.5223182296540387,0.6179517754135764,0.6150474799123448
1600.0,1.071171760559082,0.5911857803749696,0.4892147174478006,0.5888959009440675,0.5911857803749696
1800.0,0.49547526240348816,0.6596055514974434,0.578892329911076,0.656714037108171,0.6596055514974434
2000.0,0.9086981415748596,0.595081568054541,0.512595123346312,0.6001617301244218,0.595081568054541
2200.0,0.7032430171966553,0.6216216216216216,0.5478537580150445,0.6284950113069028,0.6216216216216216
2400.0,0.4663461446762085,0.622108595081568,0.5296588817996402,0.6253666658185048,0.622108595081568
2600.0,0.6656363010406494,0.6204041879717556,0.5473603412856594,0.627190871377903,0.6204041879717556
2800.0,0.7260550856590271,0.6644752860969078,0.5850968485888416,0.6651483909085776,0.6644752860969078
3000.0,1.2440290451049805,0.6347699050401753,0.5488169353905371,0.633881120717929,0.6347699050401753
