step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.2514477968215942,0.549101649027812,0.39858917761418616,0.5143792148506332,0.549101649027812
600.0,0.9420600533485413,0.6298301747477234,0.5632479358167924,0.6315158453732366,0.6298301747477234
900.0,1.4080309867858887,0.5919271474280089,0.49094041327484345,0.6010509527026978,0.5919271474280089
1200.0,1.0247803926467896,0.6428747231110017,0.5875999672860982,0.6523206231148162,0.6428747231110017
1500.0,0.9167000651359558,0.6381983755845434,0.5837494862022239,0.6408221951436143,0.6381983755845434
1800.0,0.6888187527656555,0.6738862909180409,0.5991754978893254,0.6705852874412329,0.6738862909180409
2100.0,0.45888805389404297,0.6652719665271967,0.6113527509741,0.6725319814129783,0.6652719665271967
2400.0,0.7836073040962219,0.6569037656903766,0.576730728406301,0.6525216035905523,0.6569037656903766
2700.0,1.2075831890106201,0.6667487078513413,0.5982554064544797,0.6721198931926996,0.6667487078513413
3000.0,0.5774762630462646,0.6586266305685454,0.6054766492757833,0.6618915315396134,0.6586266305685454
