step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,0.9878097176551819,0.5664585191793042,0.49309577616473976,0.5668201135564453,0.5664585191793042
600.0,1.3052774667739868,0.5550847457627118,0.4782371130120786,0.5738547701627782,0.5550847457627118
900.0,0.7321391701698303,0.6570026761819804,0.5596324243417619,0.6544479410138814,0.6570026761819804
1200.0,1.1321152448654175,0.6340321141837645,0.5617601479632853,0.6431833347793593,0.6340321141837645
1500.0,0.6221423149108887,0.6295718108831401,0.5469062946265236,0.6298950489295424,0.6295718108831401
1800.0,1.3248130083084106,0.6021409455842998,0.5122849462219349,0.6019863279566103,0.6021409455842998
2100.0,0.5309256315231323,0.6529884032114184,0.5935816690947184,0.6644279472920042,0.6529884032114184
2400.0,0.7740259170532227,0.6543264942016057,0.5929309797310902,0.663955787341517,0.6543264942016057
2700.0,0.7672622203826904,0.6746208742194469,0.6037881906000392,0.6823382286981717,0.6746208742194469
3000.0,0.7728551030158997,0.6935771632471008,0.6250992198384386,0.6942661126340045,0.6935771632471008
