model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
whisper-base,whisper-base,Chizhou,loro,4,100,last_layer,0.508313030638612,0.04198293178985324,0.4791545210865301,0.030127370590899597,0.5220020385981894,0.04384879834941324,0.616099280897854,0.6523652365236524,583.0385107342154
