model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
allophant-hierarchical-hfcache,allophant-hierarchical-hfcache,Huangshan,loro,4,100,last_layer,0.2945403407264545,0.041189540109155424,0.2465979224109598,0.028807728227842867,0.30271879063421914,0.05014393244727522,0.33033803284546503,0.3852668584212208,273.1428416389972
