step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.3906638622283936,0.520112254443405,0.45322205851070685,0.5347013821982782,0.520112254443405
600.0,1.2698332071304321,0.6028999064546305,0.519082843631884,0.6073653148010042,0.6028999064546305
900.0,0.5898146033287048,0.6372778297474275,0.5422988902013078,0.6327433709972239,0.6372778297474275
1200.0,0.7724482417106628,0.6211412535079514,0.5393982835001206,0.6206827350642534,0.6211412535079514
1500.0,0.9792052507400513,0.59822263797942,0.5280003680888866,0.6033065503493267,0.59822263797942
1800.0,0.6588801741600037,0.6061739943872778,0.5330839939263333,0.6202814994070359,0.6061739943872778
2100.0,0.6118716597557068,0.6433582787652011,0.5690653554829342,0.6485489448872788,0.6433582787652011
2400.0,0.8706647753715515,0.6234798877455566,0.555915289368919,0.6306241992625365,0.6234798877455566
2700.0,0.757151186466217,0.6695509822263798,0.6040665108925392,0.6748784553047669,0.6695509822263798
3000.0,0.9106990694999695,0.632600561272217,0.5488543228793189,0.6323516910724066,0.632600561272217
