step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.0665801763534546,0.5648938498577369,0.46582046313861003,0.5748895092162815,0.5648938498577369
600.0,1.2868353128433228,0.5905012037644999,0.4730361392674342,0.5800167062859244,0.5905012037644999
900.0,0.9398020505905151,0.6268330050339243,0.5454557057894578,0.6314386324405727,0.6268330050339243
1200.0,1.0633798837661743,0.5975049244911359,0.4828532320445309,0.5976008101122591,0.5975049244911359
1500.0,0.6628701090812683,0.6327423943970234,0.5500142798856124,0.634660312731359,0.6327423943970234
1800.0,1.0922789573669434,0.6051652440358941,0.4984150247807462,0.6034105222003452,0.6051652440358941
2100.0,0.9880774021148682,0.6530969577588094,0.5622274925132138,0.656038862226498,0.6530969577588094
2400.0,0.7674075961112976,0.6730137885751806,0.5852770195218646,0.6724778075504535,0.6730137885751806
2700.0,0.7225721478462219,0.6611950098489823,0.6045276364320156,0.6663472552749645,0.6611950098489823
3000.0,0.8586137890815735,0.6968702123002846,0.6345324737988125,0.7019895081141028,0.6968702123002846
