model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
wav2vec2-xls-r-300m-hfcache,0.22327478042659976,0.19225050917095315,0.22928975714613065,0.15397444227853585,0.3289315726290516
