model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wavlm-base,wavlm-base,Suncun,0.40901558654634956,0.06439163351426506,0.35610470372028424,0.04368488676092492,0.42204979046259533,0.07460159709985595,0.47311498727418844,0.5258964143426295,2483.306697631255
