model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
MR-HuBERT,MR-HuBERT,Dangtu,loro,4,100,last_layer,0.41847058823529415,0.04401523392610497,0.3722980563178616,0.03785172419153709,0.42725692118679603,0.054161059971491246,0.43907044173155296,0.4880382775119617,134.70868063345551
