step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.330828070640564,0.5264265668849392,0.44919650148853957,0.5376337696190414,0.5264265668849392
600.0,1.2657960653305054,0.6073433115060805,0.5173220276339142,0.6112519672938367,0.6073433115060805
900.0,0.5537437200546265,0.6344714686623012,0.5450778173007621,0.6295180339148756,0.6344714686623012
1200.0,0.7645496726036072,0.612488306828812,0.5341555134456724,0.6143679718926977,0.612488306828812
1500.0,0.9966987371444702,0.5888681010289991,0.5193866305434248,0.5924983451766156,0.5888681010289991
1800.0,0.6318812370300293,0.5926099158091674,0.5246245161593932,0.6075588301339294,0.5926099158091674
2100.0,0.5823025703430176,0.656688493919551,0.5797174034275552,0.6600229539877346,0.656688493919551
2400.0,0.8626105189323425,0.6120205799812909,0.5538558558995061,0.6230405557182104,0.6120205799812909
2700.0,0.6745948791503906,0.6580916744621141,0.590495761285837,0.6632901328135581,0.6580916744621141
3000.0,0.7576552629470825,0.6162301216089804,0.5344619904167378,0.6165313133695819,0.6162301216089804
