step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.3453015089035034,0.5702459215972729,0.4530744273310041,0.5621776105181338,0.5702459215972729
600.0,1.0970900058746338,0.5600194789383979,0.4791226028821516,0.5765522262695231,0.5600194789383979
900.0,1.4359022378921509,0.6160214268322376,0.5075543830961698,0.6180343984878035,0.6160214268322376
1200.0,0.6989116072654724,0.6109082055028001,0.5483276490610036,0.6158770547330988,0.6109082055028001
