model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-large-robust-hfcache,wav2vec2-large-robust-hfcache,Huangshan,loro,4,100,last_layer,0.14194471231115396,0.03181523731040068,0.11099444267866017,0.015206313268751895,0.13320584280362666,0.0327690886335906,0.08145410125704816,0.27181208053691275,213.62708439305425
