step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.6944248676300049,0.5424884343803262,0.45914701291097426,0.5574652344465718,0.5424884343803262
600.0,1.1712040901184082,0.5802288775261748,0.48386512088693606,0.5771704747657795,0.5802288775261748
900.0,0.9853834509849548,0.6140735329924519,0.5275243407147614,0.619137958604497,0.6140735329924519
1200.0,0.8474171161651611,0.6150474799123448,0.5175566014306479,0.6083202685544582,0.6150474799123448
1500.0,0.6271905303001404,0.6028731434136839,0.529231988628489,0.6171270307877794,0.6028731434136839
1800.0,0.6029055118560791,0.660336011687363,0.5852822650261014,0.6615527989426893,0.660336011687363
2100.0,0.857818603515625,0.6167518870221573,0.5489871666261473,0.6215125596040054,0.6167518870221573
2400.0,0.3795218765735626,0.6540053567080594,0.5780848330800091,0.661208783105136,0.6540053567080594
2700.0,0.8874666690826416,0.6661796932067202,0.6046849873786236,0.6749257741208681,0.6661796932067202
3000.0,1.2875474691390991,0.6683710737764792,0.5902650163396589,0.6720619246864196,0.6683710737764792
