model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Gaochun,0.3111338141025641,0.03625178411629181,0.2681987437660424,0.02756509671771442,0.3086804237592014,0.04272968985783597,0.2747468846561598,0.39928909952606634,206.80824066884816
