model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
allophant-hierarchical-hfcache,allophant-hierarchical-hfcache,Xuancheng,loro,4,100,last_layer,0.3984514003294893,0.0563958459057006,0.36350354195515405,0.04263665295177876,0.3955496152708099,0.06766954358513627,0.40047554002289604,0.4232,278.916361739859
