model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Jingxian,0.278556295916624,0.0466611166156022,0.24087874781639101,0.03304727125778586,0.28416263235320893,0.05340871834764594,0.3306735583725976,0.4094073696722703,201.26615861058235
