step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1,prompt_token_weight_0,prompt_token_weight_1,prompt_token_weight_2,prompt_token_weight_3,prompt_token_weight_4,prompt_token_weight_5,prompt_token_weight_6,prompt_token_weight_7
300.0,1.281132698059082,0.5200095283468318,0.4403520019368014,0.5160030656042606,0.5200095283468318,0.1262379288673401,0.1242213025689125,0.12425236403942108,0.12627153098583221,0.1254197061061859,0.12439928203821182,0.12353809922933578,0.12565985321998596
600.0,1.134779453277588,0.5817055740828966,0.4948063156379781,0.5908889523838855,0.5817055740828966,0.12618687748908997,0.12431581318378448,0.12432719767093658,0.126220703125,0.1254909187555313,0.12411274015903473,0.12384005635976791,0.12550567090511322
900.0,1.1560418605804443,0.5404954740352549,0.48656472123873357,0.5595427167829455,0.5404954740352549,0.1257985383272171,0.1246943324804306,0.1240990087389946,0.12561389803886414,0.12584368884563446,0.12456443905830383,0.12408153712749481,0.12530456483364105
1200.0,0.6988566517829895,0.6264888041924727,0.5668879578792543,0.6320744369180288,0.6264888041924727,0.12525154650211334,0.12534911930561066,0.12431495636701584,0.12539517879486084,0.12550748884677887,0.1255984753370285,0.12411466240882874,0.12446857243776321
1500.0,0.8541610240936279,0.6152929966650786,0.5075379136402618,0.6157584638608169,0.6152929966650786,0.12552955746650696,0.12516337633132935,0.12419340759515762,0.12519831955432892,0.1254914402961731,0.12577491998672485,0.12429606914520264,0.12435290962457657
1800.0,0.7736781239509583,0.6210100047641735,0.5550186315270159,0.6340767063450048,0.6210100047641735,0.12664350867271423,0.12493784725666046,0.12440251559019089,0.12531760334968567,0.12489131093025208,0.12525667250156403,0.12425676733255386,0.12429379671812057
2100.0,0.5673327445983887,0.6495950452596474,0.5761912043772452,0.6529758275911314,0.6495950452596474,0.1270454376935959,0.12460964918136597,0.12405721098184586,0.12591740489006042,0.12551593780517578,0.12577414512634277,0.12324697524309158,0.12383326143026352
2400.0,1.1431013345718384,0.6419723677941878,0.5866508381110302,0.6512982416928147,0.6419723677941878,0.12645167112350464,0.12453068047761917,0.12431003153324127,0.12651327252388,0.12437735497951508,0.12536397576332092,0.12383146584033966,0.12462151050567627
2700.0,0.3818342685699463,0.6736541210100048,0.5870606673325288,0.6671751693878135,0.6736541210100048,0.12656758725643158,0.1242523044347763,0.12415637075901031,0.1272965371608734,0.12452272325754166,0.12463440746068954,0.12397696822881699,0.12459306418895721
3000.0,0.5650734901428223,0.671033825631253,0.5956641671499251,0.6731737855028365,0.671033825631253,0.12568819522857666,0.12438225746154785,0.12390255928039551,0.12700077891349792,0.1246010884642601,0.1255277544260025,0.12433090060949326,0.12456648796796799
