model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
MR-HuBERT,MR-HuBERT,Wuhu,loro,4,100,last_layer,0.5015384615384615,0.04861651044954723,0.45883199508928096,0.0372782069846995,0.5138637121611819,0.05178415751347728,0.5238238733131273,0.5646586345381526,127.7470956966281
