model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-xls-r-300m-hfcache,wav2vec2-xls-r-300m-hfcache,Nanling,loro,4,100,last_layer,0.23965165298424673,0.035037905127206136,0.20134845428651169,0.020438015630382778,0.2587801753938795,0.042980218500394546,0.19129280364644147,0.4391371340523883,199.82602157443762
