model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
wav2vec2-xls-r-300m-hfcache,0.23965165298424673,0.20134845428651169,0.2587801753938795,0.19129280364644147,0.4391371340523883
