model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wavlm-base,wavlm-base,Chizhou,0.41349575489110374,0.04400996194276426,0.36751876019494895,0.028470221718856166,0.43223556516204076,0.049027781323878264,0.4488552424731674,0.5038503850385039,2491.659455904737
