model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
allophant-hierarchical-hfcache,0.3338519447929737,0.296501118745333,0.31829556674239307,0.34305559339499614,0.4057623049219688
