step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,0.947752058506012,0.5582063176496576,0.48130634811360296,0.553916750103391,0.5582063176496576
600.0,1.147517442703247,0.579412414402474,0.46434961697098603,0.5849896853771518,0.579412414402474
900.0,1.1887173652648926,0.563728738679037,0.4459332656316046,0.5518013300637499,0.563728738679037
1200.0,0.908134937286377,0.5860393196377292,0.5216562322778351,0.6057203031531498,0.5860393196377292
1500.0,0.8973203301429749,0.602606582725867,0.5266543521301892,0.6029884075374213,0.602606582725867
1800.0,0.9055197834968567,0.6160812900375524,0.5529677967758638,0.6272194772372378,0.6160812900375524
2100.0,0.7704311609268188,0.6726308813783963,0.5851375880347756,0.6740618618872525,0.6726308813783963
2400.0,1.0250083208084106,0.645239673072675,0.5542783720105616,0.6397970767605085,0.645239673072675
2700.0,0.8707184195518494,0.6372873867903689,0.5632785638656697,0.6470778697851166,0.6372873867903689
3000.0,0.973607063293457,0.670863706648995,0.5965848408720965,0.6687263546179905,0.670863706648995
