step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,0.8781314492225647,0.5807339449541284,0.4797746443978597,0.5822045542278104,0.5807339449541284
600.0,1.2999409437179565,0.5807339449541284,0.45026858657250707,0.5820315841189104,0.5807339449541284
900.0,0.8723783493041992,0.6194954128440368,0.5393364242669668,0.6254307848448808,0.6194954128440368
1200.0,0.9260269999504089,0.593348623853211,0.5300273389890042,0.5994013656071733,0.593348623853211
1500.0,0.4504093527793884,0.6100917431192661,0.5540301928459545,0.6149933768910759,0.6100917431192661
1800.0,0.862239420413971,0.5944954128440367,0.5140080357694172,0.602152291705169,0.5944954128440367
2100.0,1.3659106492996216,0.6190366972477064,0.5538234476777302,0.6307088976960684,0.6190366972477064
2400.0,0.6031491160392761,0.6905963302752294,0.6082082781458289,0.6876610038197017,0.6905963302752294
2700.0,0.5767279863357544,0.6653669724770642,0.5987359200996119,0.6719186058768499,0.6653669724770642
3000.0,0.38720986247062683,0.6743119266055045,0.6102671686760778,0.6793441030505675,0.6743119266055045
