model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
wav2vec2-xls-r-300m-hfcache,0.24360515021459225,0.2058817601205778,0.2620956723248468,0.17877419854759477,0.43756641870350693
