model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Fanchang,0.33609593199757143,0.040389720259867375,0.30592297794744605,0.030421162207057,0.34576793187151905,0.047483331913971125,0.4228177963384059,0.46524064171123,208.53516475483775
