step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.53126060962677,0.5161365762394762,0.4469951253244754,0.5216086092728921,0.5161365762394762
600.0,1.3038684129714966,0.598690364826941,0.5149267850211026,0.6030169842001479,0.598690364826941
900.0,0.6075374484062195,0.6232460243217961,0.5392697001530977,0.6170643943391317,0.6232460243217961
1200.0,0.7800194025039673,0.5989242282507016,0.5218505571845165,0.6024651782003406,0.5989242282507016
1500.0,0.9149525165557861,0.6115528531337698,0.5372249628690202,0.6126708325669848,0.6115528531337698
1800.0,0.635124683380127,0.6108512628624883,0.5236785284077885,0.6191339560449233,0.6108512628624883
2100.0,0.5798401236534119,0.6520112254443405,0.5798908992412327,0.656423108839246,0.6520112254443405
2400.0,0.8980317115783691,0.6052385406922357,0.5425235825636407,0.6135344141515185,0.6052385406922357
2700.0,0.7809202075004578,0.6576239476145931,0.5819241971564275,0.6598070043458936,0.6576239476145931
3000.0,0.8959510922431946,0.6438260056127222,0.5682655517253234,0.6457329545479632,0.6438260056127222
