step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.429671287536621,0.5517409301193085,0.4696395886466639,0.5637453117009763,0.5517409301193085
600.0,1.0977702140808105,0.5824202580959338,0.48487579187348967,0.5885934019401493,0.5824202580959338
900.0,1.5669978857040405,0.5768200633065498,0.5015668954045942,0.5921008893545384,0.5768200633065498
1200.0,0.700873851776123,0.6179693206720234,0.5511897346908483,0.6234550422529407,0.6179693206720234
1500.0,0.7782744765281677,0.5780374969564159,0.5059746529815409,0.5810893078984973,0.5780374969564159
1800.0,0.7581373453140259,0.6257608960311662,0.5480152383837225,0.6298470486982491,0.6257608960311662
2100.0,0.7144362926483154,0.6532748965181397,0.5710137702761097,0.6542977277591532,0.6532748965181397
2400.0,0.7420673370361328,0.6449963476990505,0.545600369966182,0.6463520393596205,0.6449963476990505
2700.0,0.6480029225349426,0.6513270026783541,0.5778039464467596,0.6534171073433028,0.6513270026783541
3000.0,0.7062881588935852,0.6561967372778184,0.5766939487158527,0.6584616988139748,0.6561967372778184
