model,resolved_model,target,protocol,k,splits,train_scheme,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-xls-r-300m-hfcache,wav2vec2-xls-r-300m-hfcache,Jingxian,loro,4,100,last_layer,0.20267555099948745,0.03502670240378015,0.16772301671918227,0.020590289456105013,0.2148512577526434,0.04307405434989561,0.16681604958028562,0.3864832739004924,206.5569603871554
