model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
wav2vec2-large-robust-hfcache,0.16176816608996536,0.12218816557263944,0.1562263409376367,0.07246855994686421,0.26555023923444976
