model,accuracy,macro_f1,weighted_f1,zero_shot_macro_f1,zero_shot_accuracy
wav2vec2-xls-r-300m-hfcache,0.2028897460623594,0.1596186048818248,0.21510595866800053,0.14479868725408285,0.40939597315436244
