step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.3079087734222412,0.5858225590726706,0.4510691387453585,0.581784928460898,0.5858225590726706
600.0,0.8881644606590271,0.5985287561301827,0.5071377057099545,0.5951693842062129,0.5985287561301827
900.0,1.1612759828567505,0.5842621489077129,0.5155431193461972,0.5847035064420839,0.5842621489077129
1200.0,1.357846975326538,0.589166295140437,0.474491821893267,0.5930440203871707,0.589166295140437
1500.0,1.1621547937393188,0.6587160053499778,0.586915314457686,0.6620665850004296,0.6587160053499778
1800.0,0.6836157441139221,0.6725367810967454,0.5988925549775819,0.6736948791109099,0.6725367810967454
2100.0,1.6422315835952759,0.6892554614355774,0.5977328614412944,0.6852674182760312,0.6892554614355774
2400.0,0.8590182065963745,0.662059741417744,0.6005554953173168,0.6688825926570834,0.662059741417744
2700.0,1.0541049242019653,0.6865804725813642,0.624446912161513,0.6908361308736136,0.6865804725813642
3000.0,0.6583375930786133,0.6823450735621935,0.6292922315861216,0.6902712530757713,0.6823450735621935
