model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Suncun,0.2947087776866284,0.04124832355615892,0.2716434950200319,0.032948014318880156,0.31185510632610625,0.05353472582633338,0.36975607071019967,0.450199203187251,204.39592720009387
