model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Dangtu,0.3016332179930796,0.034809141720101994,0.25806139951409934,0.024610880535647122,0.3097697010377105,0.04251543904773471,0.3121977060118143,0.43301435406698563,211.23278943821788
