step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1,prompt_token_weight_0,prompt_token_weight_1,prompt_token_weight_2,prompt_token_weight_3,prompt_token_weight_4,prompt_token_weight_5,prompt_token_weight_6,prompt_token_weight_7
300.0,0.8587184548377991,0.5712527688899828,0.49747737750629156,0.5717341342355282,0.5712527688899828,0.126300647854805,0.12423409521579742,0.12433181703090668,0.12626968324184418,0.1252349466085434,0.1243390291929245,0.1235746294260025,0.12571515142917633
600.0,1.0132038593292236,0.596357371400443,0.5213347428507298,0.5927158007507136,0.596357371400443,0.1262216567993164,0.1242227628827095,0.12436821311712265,0.12619952857494354,0.1252005696296692,0.12424156814813614,0.12370264530181885,0.12584301829338074
900.0,1.0709733963012695,0.6529657888259907,0.5819764901300926,0.658156175551473,0.6529657888259907,0.1262185424566269,0.12436225265264511,0.12400686740875244,0.12620140612125397,0.12512558698654175,0.12420017272233963,0.12364379316568375,0.12624135613441467
1200.0,1.1793946027755737,0.6180162441545656,0.552737506479308,0.6348018816940975,0.6180162441545656,0.1260010451078415,0.12382730096578598,0.12400362640619278,0.1264486312866211,0.12527300417423248,0.12364939600229263,0.12430117279291153,0.12649588286876678
1500.0,0.5406157970428467,0.6726556731479203,0.5998597671127146,0.6704896845768814,0.6726556731479203,0.12636801600456238,0.12370211631059647,0.12442880868911743,0.12596280872821808,0.12428352236747742,0.12365493178367615,0.12496688961982727,0.1266329288482666
1800.0,0.9595017433166504,0.6522274181639183,0.5749473019922282,0.6517820415221984,0.6522274181639183,0.12649264931678772,0.12362579256296158,0.12439131736755371,0.1254279464483261,0.12516528367996216,0.12302981317043304,0.12431518733501434,0.12755204737186432
2100.0,1.0907363891601562,0.6832389859709574,0.6055726819495804,0.6822418566271202,0.6832389859709574,0.12671984732151031,0.12360601872205734,0.12552128732204437,0.12536051869392395,0.12455672770738602,0.1241646260023117,0.12348553538322449,0.12658536434173584
2400.0,0.7377467155456543,0.6564115185823284,0.5877700503774319,0.666954818471382,0.6564115185823284,0.1267917901277542,0.12316758930683136,0.1260928511619568,0.1260116994380951,0.12414451688528061,0.12457098066806793,0.12395265698432922,0.12526793777942657
2700.0,0.6802372932434082,0.7016982525227664,0.6284696185191199,0.6991799191444367,0.7016982525227664,0.12682069838047028,0.12314701825380325,0.12552721798419952,0.12566861510276794,0.12465009093284607,0.12465362250804901,0.1236962378025055,0.12583649158477783
3000.0,1.026837706565857,0.659857248338666,0.5808510347128109,0.669047282469474,0.659857248338666,0.12613558769226074,0.12373150885105133,0.12507709860801697,0.125710591673851,0.12484622746706009,0.12467926740646362,0.1240573525428772,0.12576234340667725
