model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
wav2vec2-base,wav2vec2-base,Nanling,0.35356556467716876,0.04948326175814135,0.3186380854714763,0.035911146101672474,0.3704456709948862,0.060363928710580876,0.4076862749511658,0.4651111600264143,208.44538053125143
