model,resolved_model,target,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,zero_shot_macro_f1,zero_shot_accuracy,time_sec
hubert-base-ls960,hubert-base-ls960,Xuancheng,0.4884596375617793,0.05648284407970856,0.4498201120231057,0.046771506439061604,0.48097023348087425,0.06578828409754793,0.5546267366244007,0.5888,180.7724226396531
