step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1
300.0,1.3081525564193726,0.5871600534997771,0.4524561579926048,0.5829131929409395,0.5871600534997771
600.0,0.896958589553833,0.5983058403923317,0.5045102023058347,0.5947171496789289,0.5983058403923317
900.0,1.1650744676589966,0.5867142220240749,0.5168167302096195,0.5874435824023125,0.5867142220240749
1200.0,1.3337092399597168,0.59184128399465,0.48348768542142984,0.5973074026764975,0.59184128399465
1500.0,1.1697427034378052,0.6598305840392331,0.587531810207812,0.6631160503856621,0.6598305840392331
1800.0,0.6959300637245178,0.67142220240749,0.5979221265906361,0.6734087631436678,0.67142220240749
2100.0,1.3569366931915283,0.6941596076683014,0.6111870428341966,0.6910515801677382,0.6941596076683014
2400.0,0.7933366298675537,0.6627284886312974,0.5982314605112068,0.6707032772584868,0.6627284886312974
2700.0,1.0718494653701782,0.6921533660276415,0.6313276728968386,0.6954252640732355,0.6921533660276415
3000.0,0.6078199744224548,0.6885867142220241,0.6288317987330264,0.6956219869597812,0.6885867142220241
